file_path,dir,file_size,id,title,type,status,author,reviewed_by,confidence,trust_level,source_refs_count,source_refs_has_theme,domain_list,tags_count,related_count,created_at,updated_at,issues
30_wiki/concepts/skill-纪浩-problem-validation-four-checks.md,concepts,6723,skill-纪浩-problem-validation-four-checks,技能：四问验证法 —— 判断需求是真实Problem还是伪需求,skill,draft,legacy,pending,,,1,False,"ai-collaboration, yitang",3,2,2026-06-09,2026-06-09,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-Problem与Question区分法.md,concepts,2307,skill-纪浩-Problem与Question区分法,技能：Problem与Question区分法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-任务交付物标准化.md,concepts,1723,skill-纪浩-任务交付物标准化,技能：任务交付物标准化,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-低成本输出验证法.md,concepts,1718,skill-纪浩-低成本输出验证法,技能：低成本输出验证法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-处理AI生成代码运行异常.md,concepts,1588,skill-纪浩-处理AI生成代码运行异常,技能：处理AI生成代码运行异常,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-多视角切换思考法.md,concepts,1836,skill-纪浩-多视角切换思考法,技能：多视角切换思考法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-新手心态启动法.md,concepts,2005,skill-纪浩-新手心态启动法,技能：新手心态启动法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-日志驱动排查法.md,concepts,7533,skill-纪浩-日志驱动排查法,技能：日志驱动排查法,skill,draft,legacy,pending,,,2,False,"ai-collaboration, yitang",4,4,2026-06-08,2026-06-08,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-案例池构建法.md,concepts,1724,skill-纪浩-案例池构建法,技能：案例池构建法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-真需求四要素验证法.md,concepts,7758,skill-纪浩-真需求四要素验证法,技能：真需求四要素验证法,skill,draft,legacy,pending,,,1,False,"ai-collaboration, yitang",4,3,2026-06-08,2026-06-08,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-线上问题应急值守.md,concepts,1525,skill-纪浩-线上问题应急值守,技能：线上问题应急值守,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-评估AI从零写UI的可行性.md,concepts,1626,skill-纪浩-评估AI从零写UI的可行性,技能：评估AI从零写UI的可行性,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-识别AI不可维护代码.md,concepts,1609,skill-纪浩-识别AI不可维护代码,技能：识别AI不可维护代码,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-里程碑验证法.md,concepts,2110,skill-纪浩-里程碑验证法,技能：里程碑验证法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-问题导向备课法.md,concepts,2060,skill-纪浩-问题导向备课法,技能：问题导向备课法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-纪浩-项目启动五问法.md,concepts,1851,skill-纪浩-项目启动五问法,技能：项目启动五问法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-自我反馈修正笔记姿势.md,concepts,996,skill-自我反馈修正笔记姿势,技能：自我反馈修正笔记姿势,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T14:40:41+00:00,2026-06-09T14:40:41+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-自我反馈检验.md,concepts,841,skill-自我反馈检验,技能：自我反馈检验,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:59:56+00:00,2026-06-09T15:59:56+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-获取他人反馈优化笔记.md,concepts,697,skill-获取他人反馈优化笔记,技能：获取他人反馈优化笔记,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T14:40:41+00:00,2026-06-09T14:40:41+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-设定管理杠杆率指标评估效率.md,concepts,963,skill-设定管理杠杆率指标评估效率,技能：设定管理杠杆率指标评估效率,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:06:23+00:00,2026-06-09T15:06:23+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-设计对抗效果追踪看板.md,concepts,997,skill-设计对抗效果追踪看板,技能：设计对抗效果追踪看板,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:06:23+00:00,2026-06-09T15:06:23+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-费曼学习法三句话提炼.md,concepts,816,skill-费曼学习法三句话提炼,技能：费曼学习法三句话提炼,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:59:56+00:00,2026-06-09T15:59:56+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-费曼学习法实践讲香课题.md,concepts,731,skill-费曼学习法实践讲香课题,技能：费曼学习法实践（讲香课题）,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T16:00:43+00:00,2026-06-09T16:00:43+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-费曼简单提炼法.md,concepts,2791,skill-费曼简单提炼法,技能：费曼简单提炼法,skill,draft,legacy,pending,,,1,False,"learning-methodology, yitang",3,0,2026-06-09,2026-06-09,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-辩证讨论法.md,concepts,2768,skill-辩证讨论法,技能：辩证讨论法,skill,draft,legacy,pending,,,1,False,"learning-methodology, yitang",3,0,2026-06-09,2026-06-09,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-辩证讨论深化.md,concepts,838,skill-辩证讨论深化,技能：辩证讨论深化,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:59:56+00:00,2026-06-09T15:59:56+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-逐字稿练习演讲.md,concepts,719,skill-逐字稿练习演讲,技能：逐字稿练习演讲,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T16:00:43+00:00,2026-06-09T16:00:43+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-通过综合案例沙盘走通全流程.md,concepts,975,skill-通过综合案例沙盘走通全流程,技能：通过综合案例沙盘走通全流程,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:06:23+00:00,2026-06-09T15:06:23+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-通过请吃饭获取行业内部资料.md,concepts,895,skill-通过请吃饭获取行业内部资料,技能：通过请吃饭获取行业内部资料,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:07:28+00:00,2026-06-09T15:07:28+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-遵循规模前倾原则设计组织架构.md,concepts,903,skill-遵循规模前倾原则设计组织架构,技能：遵循规模前倾原则设计组织架构,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:06:23+00:00,2026-06-09T15:06:23+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-采用滚动预测机制.md,concepts,912,skill-采用滚动预测机制,技能：采用滚动预测机制,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:06:23+00:00,2026-06-09T15:06:23+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-问题驱动式深度思考笔记.md,concepts,10841,skill-问题驱动式深度思考笔记,问题驱动式深度思考笔记：用真问题取代真记录,concept,draft,legacy,pending,0.86,,1,False,"yitang, personal-growth",6,5,2026-06-10,2026-06-10,draft;high-conf-low-trust;high-conf-no-trust;no-trust-level
30_wiki/concepts/skill-项目复盘基本功.md,concepts,664,skill-项目复盘基本功,技能：项目复盘基本功,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T16:00:43+00:00,2026-06-09T16:00:43+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AIGC项目ROI评估.md,concepts,1161,skill-马易-AIGC项目ROI评估,技能：AIGC项目ROI评估,skill,needs-review,legacy,pending,,,1,False,"business-strategy, ai-collaboration",5,1,2026-06-07,2026-06-12,no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI任务拆解提升控制度.md,concepts,1116,skill-马易-AI任务拆解提升控制度,技能：AI任务拆解提升控制度,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI搜索公网数据增强（合规边界）.md,concepts,1269,skill-马易-AI搜索公网数据增强（合规边界）,技能：AI搜索公网数据增强（合规边界）,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI答疑运营风格适配.md,concepts,1275,skill-马易-AI答疑运营风格适配,技能：AI答疑运营风格适配,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI能力团队复制.md,concepts,1213,skill-马易-AI能力团队复制,技能：AI能力团队复制,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI落地前置条件验证.md,concepts,1457,skill-马易-AI落地前置条件验证,技能：AI落地前置条件验证,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI落地四阶段验证法.md,concepts,1423,skill-马易-AI落地四阶段验证法,技能：AI落地四阶段验证法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI落地场景筛选-四有新人法则.md,concepts,1488,skill-马易-AI落地场景筛选-四有新人法则,技能：AI落地场景筛选-四有新人法则,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI落地场景识别-拆工作流找场景.md,concepts,1488,skill-马易-AI落地场景识别-拆工作流找场景,技能：AI落地场景识别-拆工作流找场景,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI落地场景识别与拆分.md,concepts,1720,skill-马易-AI落地场景识别与拆分,技能：AI落地场景识别与拆分,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI落地能力内化训练.md,concepts,1310,skill-马易-AI落地能力内化训练,技能：AI落地能力内化训练,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI落地认知速成-最佳实践学习法.md,concepts,1477,skill-马易-AI落地认知速成-最佳实践学习法,技能：AI落地认知速成-最佳实践学习法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI项目上线-先平行再独行.md,concepts,1481,skill-马易-AI项目上线-先平行再独行,技能：AI项目上线-先平行再独行,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-AI项目需求拆解筛选.md,concepts,1290,skill-马易-AI项目需求拆解筛选,技能：AI项目需求拆解筛选,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-RPA数据整合法.md,concepts,1069,skill-马易-RPA数据整合法,技能：RPA数据整合法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-业务为先的AI中台建设.md,concepts,7600,skill-马易-业务为先的AI中台建设,技能：业务为先的AI中台建设,skill,enriched,legacy,黄药师,0.85,,1,False,ai-implementation,3,2,2026-06-07,2026-06-11,high-conf-low-trust;high-conf-no-trust;no-trust-level
30_wiki/concepts/skill-马易-业务问题AI化拆解-餐饮设计案例法.md,concepts,1565,skill-马易-业务问题AI化拆解-餐饮设计案例法,技能：业务问题AI化拆解-餐饮设计案例法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-中国企业AI落地五步法.md,concepts,1151,skill-马易-中国企业AI落地五步法,技能：中国企业AI落地五步法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-低置信度样本黄金漏斗处理.md,concepts,1337,skill-马易-低置信度样本黄金漏斗处理,技能：低置信度样本黄金漏斗处理,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-公寓获客自跑通原则.md,concepts,1148,skill-马易-公寓获客自跑通原则,技能：公寓获客自跑通原则,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-关键假设识别与验证.md,concepts,1361,skill-马易-关键假设识别与验证,技能：关键假设识别与验证,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-减少输入噪音法.md,concepts,1072,skill-马易-减少输入噪音法,技能：减少输入噪音法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-判断标准快速产出法.md,concepts,1453,skill-马易-判断标准快速产出法,技能：判断标准快速产出法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-工作流优先于AIGC的决策方法.md,concepts,1361,skill-马易-工作流优先于AIGC的决策方法,技能：工作流优先于AIGC的决策方法,skill,needs-review,legacy,pending,,,1,False,"ai-collaboration, business-strategy",4,1,2026-06-07,2026-06-12,no-confidence;no-trust-level
30_wiki/concepts/skill-马易-工作流拆解找场景.md,concepts,1096,skill-马易-工作流拆解找场景,技能：工作流拆解找场景,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-平台模式验证法.md,concepts,1117,skill-马易-平台模式验证法,技能：平台模式验证法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-成为首位F工程师.md,concepts,1046,skill-马易-成为首位F工程师,技能：成为首位F工程师,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-数字员工FD拆解落地.md,concepts,1349,skill-马易-数字员工FD拆解落地,技能：数字员工FD拆解落地,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-数据存储架构选择.md,concepts,1528,skill-马易-数据存储架构选择,技能：数据存储架构选择,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-数据标注正确法.md,concepts,1089,skill-马易-数据标注正确法,技能：数据标注正确法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-时间序列大模型场景识别.md,concepts,1382,skill-马易-时间序列大模型场景识别,技能：时间序列大模型场景识别,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-最小场景优先落地法.md,concepts,1104,skill-马易-最小场景优先落地法,技能：最小场景优先落地法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-深度沉浸需求挖掘.md,concepts,1141,skill-马易-深度沉浸需求挖掘,技能：深度沉浸需求挖掘,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-痛点驱动的数字化.md,concepts,1079,skill-马易-痛点驱动的数字化,技能：痛点驱动的数字化,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-知识库-回答技巧双建设.md,concepts,1116,skill-马易-知识库-回答技巧双建设,技能：知识库+回答技巧双建设,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-视频转化关键要素标注校验.md,concepts,1402,skill-马易-视频转化关键要素标注校验,技能：视频转化关键要素标注校验,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-销售智能体体系搭建路径.md,concepts,1779,skill-马易-销售智能体体系搭建路径,技能：销售智能体体系搭建路径,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-隐性知识萃取与模型化.md,concepts,1290,skill-马易-隐性知识萃取与模型化,技能：隐性知识萃取与模型化,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-隐私安全分层解决.md,concepts,1100,skill-马易-隐私安全分层解决,技能：隐私安全分层解决,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-需求创造验证法.md,concepts,1096,skill-马易-需求创造验证法,技能：需求创造验证法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-马易-风口痛点识别法.md,concepts,1039,skill-马易-风口痛点识别法,技能：风口痛点识别法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/smart-medicine-cabinet-distribution.md,concepts,4405,smart-medicine-cabinet-distribution,智能药柜分销业态洞察,concept,stable,legacy,pending,0.82,medium,5,False,"医药零售, 智能药柜, 分销系统",4,0,2026-06-13,2026-06-13,
30_wiki/concepts/smart-medicine-cabinet-national-policy-redlines.md,concepts,6616,smart-medicine-cabinet-national-policy-redlines,自助售药机国家政策与红线（2024 年第 48 号公告解读）,concept,enriched,王语嫣,老顽童,0.95,high,4,False,"healthcare, pharmaceutical-retail, policy-compliance",1,6,2026-06-14,2026-06-14,
30_wiki/concepts/smart-medicine-cabinet-o2o-cost-structure.md,concepts,7298,smart-medicine-cabinet-o2o-cost-structure,医药 O2O 成本与毛利结构,concept,enriched,王语嫣,老顽童,0.85,medium,5,False,"healthcare, pharmaceutical-retail, o2o, financial-model",1,4,2026-06-14,2026-06-14,high-conf-low-trust
30_wiki/concepts/smart-medicine-cabinet-regional-policy-map.md,concepts,8928,smart-medicine-cabinet-regional-policy-map,各省市自助售药机政策差异地图,concept,enriched,王语嫣,老顽童,0.9,medium,4,False,"healthcare, pharmaceutical-retail, policy-compliance",1,4,2026-06-14,2026-06-14,high-conf-low-trust
30_wiki/concepts/source-code-delivery-model.md,concepts,3233,source-code-delivery-model,源码交付模式,concept,stable,legacy,pending,0.85,high,3,False,"SaaS, 商业模式, 软件交付",4,0,2026-06-13,2026-06-13,
30_wiki/concepts/sprint-2-门禁举证验收.md,concepts,3792,sprint-2-门禁举证验收,Sprint 2 门禁举证验收,concept,enriched,legacy,pending,,,1,False,master,1,0,2026-05-09,2026-05-09,no-confidence;no-trust-level
30_wiki/concepts/structured-ai-workspace.md,concepts,3809,structured-ai-workspace,,tool,draft,legacy,,,,1,False,,4,2,2026-06-15,,no-title;draft;no-reviewer;no-confidence;no-trust-level
30_wiki/concepts/supply-chain-beverage.md,concepts,18985,supply-chain-beverage,餐饮渠道饮料产品成本-口感-供应链综合洞察,concept,enriched,王语嫣,老顽童,0.65,medium,4,False,"business-strategy, product, entrepreneur",6,2,2026-06-14,2026-06-14T16:09:18+00:00,
30_wiki/concepts/tinyfish-agentic-web-infrastructure.md,concepts,7658,tinyfish-agentic-web-infrastructure,TinyFish — Agentic Web 基础设施建设层 Skill,concept,enriched,legacy,黄药师,,high,1,False,['master'],8,0,2026-05-06,2026-05-06,no-confidence
30_wiki/concepts/tools-workflows.md,concepts,4183,tools-workflows,Tools Workflows,concept,enriched,legacy,pending,,,1,False,healthcare,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/truman-perspective-skill.md,concepts,10562,truman-perspective-skill,Truman Perspective Skill — 许楚思维操作系统 Claude Code 实现,concept,enriched,legacy,黄药师,,high,1,False,['master'],11,0,2026-05-06,2026-05-06,no-confidence
30_wiki/concepts/voice-input-doubao.md,concepts,4256,voice-input-doubao,,tool,draft,legacy,,,,1,False,,6,2,2026-06-15,,no-title;draft;no-reviewer;no-confidence;no-trust-level
30_wiki/concepts/web-scraping-三剑客-scrapling-crawl4ai-firecrawl.md,concepts,6608,web-scraping-三剑客-scrapling-crawl4ai-firecrawl,Web Scraping 三剑客 — Scrapling / Crawl4AI / Firecrawl,concept,enriched,legacy,黄药师,,high,1,False,['ai-saas'],7,0,2026-05-04,2026-05-04,no-confidence
30_wiki/concepts/writing-content.md,concepts,3972,writing-content,Writing Content,concept,enriched,legacy,pending,,,1,False,ai-saas,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/yc-放出一套ai-native-公司组织方法论直接把公司当操作系统来设计中层管理变成了-markdown.md,concepts,6759,yc-放出一套ai-native-公司组织方法论直接把公司当操作系统来设计中层管理变成了-markdown,YC 放出一套「AI-NATIVE 公司」组织方法论——直接把公司当操作系统来设计！中层管理变成了 MARKDOWN,concept,enriched,legacy,黄药师,,medium,1,False,['ai-saas'],5,0,2026-04-29,2026-05-04,no-confidence
30_wiki/concepts/yitang-course-map.md,concepts,4500,yitang-course-map,一堂课程大地图,concept,stable,legacy,pending,,,0,False,yitang,5,0,2026-05-06,2026-05-06,no-source;no-confidence;no-trust-level
30_wiki/concepts/yitang-huazong-ama-by-industry.md,concepts,4789,yitang-huazong-ama-by-industry,花总AMA按行业分类整理（商业突破大航海）,concept,stable,legacy,pending,,,1,False,healthcare,5,0,2026-05-29,2026-05-29,no-confidence;no-trust-level
30_wiki/concepts/yitang-huazong-ama-summary.md,concepts,5224,yitang-huazong-ama-summary,花总AMA精华摘要（商业突破大航海）,concept,stable,legacy,pending,,,1,False,healthcare,9,0,2026-05-29,2026-05-29,no-confidence;no-trust-level
30_wiki/concepts/yitang-methodology-system.md,concepts,24948,yitang-methodology-system,一堂方法论体系：从科学做事到无限进步,concept,enriched,王语嫣,老顽童,0.65,medium,27,False,"yitang, master, learning-methodology",3,6,2026-06-14,2026-06-14T16:09:18+00:00,
30_wiki/concepts/yt-ai-startup-20-risky-hypotheses.md,concepts,6598,yt-ai-startup-20-risky-hypotheses,AI创业20个高风险假设清单,tool,enriched,legacy,洪七公,0.85,medium,1,False,"yitang, ai",3,0,2026-06-10,2026-06-13,high-conf-low-trust
30_wiki/concepts/yt-ai-trend-12-signals.md,concepts,6713,yt-ai-trend-12-signals,AI趋势12大变化模型,framework,enriched,legacy,洪七公,0.85,medium,1,False,"yitang, ai",3,0,2026-06-10,2026-06-13,high-conf-low-trust
30_wiki/concepts/yt-barrier-analysis-cheat-sheet.md,concepts,6120,yt-barrier-analysis-cheat-sheet,壁垒分析完整cheatsheet,tool,reviewed,legacy,老顷童（精修）,0.9,medium,4,False,yitang,3,0,2026-06-10,2026-06-13,high-conf-low-trust
30_wiki/concepts/yt-barrier-identification-skill.md,concepts,10482,yt-barrier-identification-skill,壁垒识别与构建技能：从真假壁垒到护城河建设,skill,reviewed,legacy,周伯通,0.85,medium,3,False,yitang,3,2,2026-06-11,2026-06-13,high-conf-low-trust
30_wiki/concepts/yt-business-analysis-cognitive-biases.md,concepts,7821,yt-business-analysis-cognitive-biases,暗知识：五步法中的主要认知偏差,dk,reviewed,legacy,老顽童,0.85,medium,2,False,yitang,4,0,2026-06-11,2026-06-13,high-conf-low-trust
30_wiki/concepts/yt-business-formula-l6-essence-formulas.md,concepts,3810,yt-business-formula-l6-essence-formulas,业务公式 L6 魔法参数：跨行业本质公式集锦,concept,enriched,孔阳,老顽童,0.88,high,3,False,"yitang, master, business-strategy",4,4,2026-06-15,2026-06-15,
30_wiki/concepts/yt-business-formula-parameter-iceberg.md,concepts,6656,yt-business-formula-parameter-iceberg,业务公式参数冰山（L1-L6）,concept,enriched,孔阳,老顽童,0.9,high,2,False,"yitang, master, business-strategy",4,5,2026-06-14,2026-06-14,
30_wiki/concepts/yt-business-formula-six-level-logic.md,concepts,5050,yt-business-formula-six-level-logic,业务公式六层逻辑关系（L1 模糊 → L6 动态）,concept,enriched,孔阳,老顽童,0.9,high,2,False,"yitang, master, business-strategy",4,5,2026-06-14,2026-06-14,
30_wiki/concepts/yt-business-formula-ten-paradigms.md,concepts,6567,yt-business-formula-ten-paradigms,一堂业务公式十大经典范式,concept,enriched,孔阳,老顽童,0.92,high,2,False,"yitang, master, business-strategy",4,5,2026-06-14,2026-06-14,
30_wiki/concepts/yt-case-mandatory-cases.md,concepts,6508,yt-case-mandatory-cases - src_20260506_9b4788a6 - src_20260507_857c7ed4,一堂案例必修课,concept,reviewed,legacy,黄药师,,,1,False,yitang,6,0,2026-05-05,2026-06-13,no-confidence;no-trust-level
30_wiki/concepts/yt-composite-pan-product-methodology.md,concepts,12648,yt-composite-pan-product-methodology,泛产品设计方法论,composite-concept,enriched,legacy,黄药师,0.85,,5,False,yitang,8,7,2026-05-11,2026-06-13,high-conf-low-trust;high-conf-no-trust;no-trust-level
30_wiki/concepts/yt-concept-ai-guard-brain.md,concepts,13543,yt-concept-ai-guard-brain,守脑如玉：AI时代保持大脑锋利,concept,enriched,legacy,pending,0.85,,2,False,"yitang, ai",8,1,2026-05-13,2026-06-13,high-conf-low-trust;high-conf-no-trust;no-trust-level
30_wiki/concepts/yt-concept-context-engineering.md,concepts,16302,yt-concept-context-engineering,上下文工程：充分≠越多越好,concept,enriched,legacy,pending,0.85,,2,False,"yitang, ai",8,0,2026-05-13,2026-06-13,high-conf-low-trust;high-conf-no-trust;no-trust-level
30_wiki/concepts/yt-concept-p-type-l-type.md,concepts,8999,yt-concept-p-type-l-type,P型与L型创业者,concept,enriched,legacy,,0.8,medium,2,False,yitang,8,0,2026-06-06,2026-06-13,no-reviewer
30_wiki/concepts/yt-concept-peas-insight.md,concepts,10812,yt-concept-peas-insight,PEAS核心洞察：决策系统的四槽诊断法,concept,enriched,legacy,黄药师,0.85,medium,1,False,master,10,5,2026-05-18,2026-06-13,high-conf-low-trust
30_wiki/concepts/yt-concept-weapon-arsenal.md,concepts,12060,yt-concept-weapon-arsenal,超级武器库（元概念）,concept,enriched,legacy,黄药师,0.85,,2,False,master,8,3,2026-05-13,2026-06-13,high-conf-low-trust;high-conf-no-trust;no-trust-level
