id,name,folder,duration,status,data_status,summary_status,tags,topics,created_at,file_path
4775504,"一堂-增长飞轮培训","",01:13:10,4,1,1,"一堂 增长飞轮 飞轮效应 增强回路 因果链 核心价值 规模效应 双边网络 小飞轮 大飞轮 一堂五步法","飞轮定义：关键要素因果循环形成增强回路|构建方法：列要素、找因果、测闭环、狂拉动|案例解析：亚马逊飞轮五层逻辑与实操应用",02-27 00:21,https://tnoss.itingnao.com/tmp/240745_4775504/wvlq66zyv4n4er7ruxh3nk739xq1u3sm.mp3?auth_key=1781414000-371jrauzk0s1dj2lphqizcvij5s2v475-0-5642d5b2383119384b12af3dd2cfd190
4773225,"一堂-创业案例分享","",01:58:51,4,1,1,"重庆 烟台 深圳 上海 一堂 方大集团 千里供应链公司 旗舰科技 一堂 创业 自助棋牌室 秋月梨 立体停车库 招商加盟 供应链 单元模型 低成本测试 调研预判","自助棋牌室：调研预判→测试内核→快速起盘|秋月梨：需求分析→产品设计→单元模型|立体停车库：无人值守→分润模式→规模扩张",02-26 21:58,https://tnoss.itingnao.com/tmp/240745_4773225/xx1u5hsgl4zee874sjhrievdbvhegpuo.mp3?auth_key=1781414010-0u6sc7mrtcro1rr51p10snz2938l9r1q-0-b42f9adc0b3aa7ec18744c10db8074d2
4769501,"杜金科-自助棋牌室创业分享","",01:22:11,4,1,1,"重庆 一堂 杜金科 自助棋牌室 加盟模式 美团运营 抖音推广 低成本测试 单店模型 招商策略 数据脱敏 一堂方法论","创业阶段：调研预判、测试内核、快速启盘|关键决策：抓关键假设、低成本策略|增长渠道：抖音短视频、百度信息流",02-26 18:19,https://tnoss.itingnao.com/tmp/240745_4769501/wd8bfcakebs302za5adddaycm2c7wuvr.mp3?auth_key=1781414010-089f7rtl6mm3dtpg13ccke2znjbo045k-0-a48300809d0bd4eadeeb059757fa3a31
4743831,"苏州科技-to B创业分享","",01:19:48,4,1,1,"福建 北京 苏州科技 美团 饿了么 腾讯 阿里 航信 百旺 通联支付 富有支付 苏州科技 金茂云 电子发票 to B 一堂五步法 渠道商 代理商 SaaS 智能POS 扫码开票","创业阶段：试错、需求迭代、模式迭代、商业迭代、规模化复制|核心策略：聚焦发票服务、差异化服务、渠道合作|关键认知：实事求是、用户调研、动态迭代",02-25 23:37,https://tnoss.itingnao.com/tmp/240745_4743831/zsydh1ozien22bovp0gnvp05skr3gyz3.mp3?auth_key=1781414010-46vmmga31yeqbxen99mgfmf6ds19ags9-0-c98d63da06590c97d9535c1e67786620
4738952,"合宙-一堂五步法案例课","",01:45:49,4,1,1,"上海 湖北宜昌 广西 河南 江西 合众 华为 摩托罗拉 来电 合众 一堂五步法 通信模组 to b业务 to c打法 单元模型 用户迁移成本 价格领先 开源软件 物联网","业务转型：从定制到标品实现十倍增长|增长策略：to c获客转化b端客户|核心壁垒：用户迁移成本与规模效应",02-25 19:01,https://tnoss.itingnao.com/tmp/240745_4738952/3sothkx05o2s51n52j9l1ldfgf5iku4a.mp3?auth_key=1781414010-0b5gycn6sjl3lr4e2ipsh9lv608txywo-0-3b7d63753937024f0c3a4f1b056f1553
4735648,"一堂-创业案例分享","",01:53:39,4,1,1,"西北 福建 南昌县 苏州 上海 杭州 南京 一堂 一堂 创业案例 熊猫现烤汉堡 玩具创业 教师培训 精益创业 单元模型 市场调研 低成本起盘 关键假设验证","餐饮创业：20万起盘31家连锁店|玩具项目：半年500万销售额|教师培训：1年100万营收",02-25 16:30,https://tnoss.itingnao.com/tmp/240745_4735648/uy9dtkzof3rwzkqq8dty0540du5wun5l.mp3?auth_key=1781414010-wakr5a38s3vq98lhbhsojztmewbwvj6m-0-5b74999f69e2eede8549dd16fbf7f53f
4723052,"一堂-最佳实践案例分享","",03:39:42,4,1,1,"杭州 苏州 福建 北京 上海 深圳 纽约 洛杉矶 一堂 联合利华 美的 京东 美团 SNL 一堂 最佳实践 抖音直播 本地生活 喜剧创作 供应链管理 组织效率 建模","抖音直播：从0到月销百万的实操经验|供应链管理：第三方物流合作降本增效|喜剧创作：五步法实现工业化流程",02-25 09:57,https://tnoss.itingnao.com/tmp/240745_4723052/rpeiw48vp9sb3h5lfuekst1wdltcnfhr.mp3?auth_key=1781414010-5gnzkee8y20u7sc9ul83o6s1tm3u2ytj-0-60d54e2cb56df204541920f905a07b16
4713323,"波特五力模型-商业分析","",02:07:41,4,1,1,"上海 开封 加拿大 摩拜 OFO 美团 滴滴 春秋航空 蜜雪冰城 喜茶 奈雪茶 农夫山泉 公牛集团 Netflix 特斯拉 波特五力模型 4P模型 现有竞争者 潜在进入者 替代品 供应商议价能力 买方议价能力 蓝海战略","核心理论：波特五力与4P模型简析|行业案例：共享单车/奶茶/航空等竞争分析|战略建议：做替代者避开红海竞争",02-24 20:00,https://tnoss.itingnao.com/tmp/240745_4713323/ktflrf22hi57f2m9e55gyzt3iisz3hkv.mp3?auth_key=1781414010-b7w1bf4i4aagkz8uw30w0mmrzaoxpq4e-0-8cee6d24818d5a4fc5c050a4d9a1da2c
4701487,"张磊-一堂调研方法课程","",01:40:15,4,1,1,"北京 广东 深圳 上海 大连 一堂 张磊 一堂 调研方法 酸奶机 连锁养老院 日化品牌 关键假设 快速扫描 交叉验证 黑客调研","核心方法：快速扫描、由浅入深、慢即是快、交叉验证|案例解析：酸奶机/养老院/日化品牌调研过程|调研价值：降低风险、验证模式、获取关键认知",02-24 11:10,https://tnoss.itingnao.com/tmp/240745_4701487/uodol4hxpcbe20fknxywldjxdgm0902k.mp3?auth_key=1781414010-bt5h4mtqc1epujy9kie5la9nts4cypz0-0-4d8401528ee5afee37f6c24d219d97bb
4691307,"一堂-创业案例复盘课","",02:54:32,4,1,1,"青岛 广东 华东 华南 华北 上海 一堂 一堂 创业案例 全局预判 投入产出决策 组织文化 茶饮品牌 青岛市场 连锁经营 规模扩张 SOP标准化","核心要点：全局预判、投入产出决策、组织文化|创业阶段：方向选择、快速起盘、团队建设、文化塑造|竞争策略：规模化扩张、成本控制、人才保留",02-23 20:57,https://tnoss.itingnao.com/tmp/240745_4691307/yai704avpxpuf88t0cza2qae53lmepgv.mp3?auth_key=1781414010-plllx1vxxc6dtvcr8h8n5i3yf78csd4c-0-37189e94aeba2c72b9ad8556e5284cd6
4687423,"朱总-企业债务重组沟通","",01:54:34,4,1,1,"广州 永州 长沙 上海 湖南 海珠区 越秀区 朱总 企业债务重组 国资股东 股权融资 过桥资金 停息挂账 专精特新 SaaS平台 资产保全 执行案件","企业困境：股东纠纷引发连锁债务问题|应对方案：资产保全与债务剥离|未来规划：新主体公司业务重启",02-23 15:19,https://tnoss.itingnao.com/tmp/240745_4687423/asw874tir1mzceq5206vgpcf95htr1xr.mp3?auth_key=1781414010-vs9hqgxh8v2az0dc3jraptpcwcfxuqaa-0-ef74d72fb333ebd28f1288128a80d2a1
4684291,"一堂-单元模型案例分享","",01:55:09,4,1,1,"成都 郑州 一堂 单元模型 轰趴馆 美业连锁 SaaS 单店模型 空场率 客单价 标准化 开源节流 降本增效","轰趴馆：流量转商业门店提升利润|美业：优化单店模型实现80%盈利|SaaS：抓住税务UK机会转型直销",02-23 10:35,https://tnoss.itingnao.com/tmp/240745_4684291/06mj4ucffdq5m2b8obn1nelie1lmw6yu.mp3?auth_key=1781414010-qfbj414qjornh23wmjkb6n6oujo83q7l-0-4eefac18221aec75902d12e8dda34102
4680453,"一堂-知识管理开源分享","",03:13:51,4,1,1,"苏州 一堂 知识管理 一堂 个人知识管理 团队知识管理 知识沉淀 知识应用 知识体系 开源分享","个人知识管理阶段：备忘、整理、应用、团队复制|团队知识管理：降低专家依赖，标准化流程|知识管理工具与方法：笔记、SOP、知识库构建",02-22 22:52,https://tnoss.itingnao.com/tmp/240745_4680453/1jprqny9isdzchf6lmaodawdg65v93p0.mp3?auth_key=1781414010-indov4shwt6ebrc70efsh9x541theuiz-0-37b8750927c7d6fe4f9eb57cd4728093
4679013,"一堂-以太资本创业复盘","",02:25:45,4,1,1,"以太资本 一堂 一堂 以太资本 FA 规模经济 创业 融资服务 组织管理 文化建设 开源商业 五步法","背景：以太资本成立背景与早期探索|增长：通过岗位分解等解决规模化难题|转型：市场变化下业务调整与一堂诞生",02-22 19:49,https://tnoss.itingnao.com/tmp/240745_4679013/3p6uwtxy4kxnqou30ui9flc8f8auv9j9.mp3?auth_key=1781414010-4uyb9xtz7bnef8rdfkvfzl2fx79g7mfz-0-5d6d970cb354ddef6476f6008658ad09
4670703,"华熙生物-抖音操盘案例课","",02:45:01,4,1,1,"北京 深圳 华熙生物 一堂 华熙生物 抖音 直播带货 企业店播 月销千万 单品极限流 直播推荐流量 免费流量 直播间矩阵 预判为先","核心策略：主做企业店播，弱化达人带货|突破方法：单品极限流，打造爆品面膜眼膜|增长模式：直播间矩阵，A类规模B类利润",02-21 19:04,https://tnoss.itingnao.com/tmp/240745_4670703/a79n9x2cdvt4j0zffwtcgvt4b74xibbj.mp3?auth_key=1781414010-40cmvdo1e2lclagq4ho7w5naocw3rvg9-0-80418f96206364739072007095bc1a3c
4659647,"罗明明-轰趴馆创业分享","",02:17:29,4,1,1,"成都 春熙路 北上广 罗明明 轰趴馆 单店模型 多店连锁 单元模型 成本控制 包场 散客 房租成本 人工成本","强项：青年旅社转型轰趴馆经验迁移|短板：初期未考虑管理成本致扩张风险|亮点：通过单元模型优化实现盈利",02-19 21:52,https://tnoss.itingnao.com/tmp/240745_4659647/02iyv04psemn8g8656odum92n1s9nq7p.mp3?auth_key=1781414010-oa0sxuqwbwg9szqoq7k0enapylw00dof-0-177950cb837708cf749a8ff0ac99a8fc
4659189,"大表哥-创业经验分享","",01:34:58,4,1,1,"西安 江苏 常州 大表哥 创业 兴趣创业 粗放创业 科学创业 电动助力车 健身体系售卖机 自动送水项目 关键假设 精益验证","创业阶段：兴趣、粗放、科学三阶段|失败教训：健身体系机亏100万，自动送水亏150万|成功案例：电动助力车3万成本4月售150台",02-19 20:16,https://tnoss.itingnao.com/tmp/240745_4659189/72tzjpfviv59sihcnovo24g2h3112ars.mp3?auth_key=1781414010-1c6aor8khlqmxxzv5o2ha3nc92l089rx-0-5742dc3552cb981e79e8e82959aed68e
4641940,"一堂-人生红点课程","",02:16:45,4,1,1,"深圳 一堂 人生红点 红酒模型 人生坐标系 三次飞跃 L1-L6段位 逼近速率 AI教练 YAI 餐巾纸分析 九张卡牌","核心内容：人生红点理论及落地方法|工具应用：AI教练辅助红点探索|实践建议：动态迭代人生路径规划",02-15 18:12,https://tnoss.itingnao.com/tmp/240745_4641940/p8tvzd0u83ym0pdxev33yfa161t43c48.mp3?auth_key=1781414010-s5d3kntg878toz8rf1lqi0r13p0hy1dg-0-bd1155abc73a9d22088b15f7f76e899c
4634648,"一堂-人生红点规划培训","",02:23:58,4,1,1,"北京 上海 一堂 一堂 人生红点 作品型 AI模型 路径规划 里程碑 刻意练习 YAI 人生百态 LRM","核心目标：找到并笃定人生第一红点|方法工具：入门/进阶/实操三层六工具|实践建议：日常工作与红点路径结合",02-14 11:31,https://tnoss.itingnao.com/tmp/240745_4634648/1ta62mjszw7ydecu31w9lrb6fpsfbdwf.mp3?auth_key=1781414010-orm9gv4o9mv4rglj1uk6qst9uw20960m-0-5501398f1495643753df33ca7cca06e8
4624296,"一堂-创业案例分享会","",02:43:51,4,1,1,"龙井村 珠三角 江浙沪 湖北 贵州 石家庄 广州 顺丰农家乐 云上龙门山庄 一堂 创业案例 乡村振兴 科目一培训 线下娱乐店 关键假设 低成本验证 单元模型","乡村振兴：运用一堂方法论推动乡村旅居项目落地|驾考培训：从0到1验证线上科目一培训商业模式|线下娱乐：优化产品内核实现门店扭亏为盈",02-13 10:48,https://tnoss.itingnao.com/tmp/240745_4624296/k2z58zcapkb1qnblo1ybazq4nwhrl40j.mp3?auth_key=1781414010-7srcy9ffhm7pzvvpakn6cbmi05vglsxc-0-822d96f4484e15501f5ed51826c9e41f
4612968,"挂脖空调-新品增长案例","",02:20:45,4,1,1,"深圳 挂脖空调 新品增长 精致露营 抖音 汽车大V 1088元 可穿戴空调 用户调研 卖点迭代 渠道测试","核心策略：精准定位精致露营场景|关键动作：多轮用户需求与卖点迭代|增长渠道：抖音汽车大V合作突破",02-12 13:30,https://tnoss.itingnao.com/tmp/240745_4612968/iignjxtwr6fihb8wb3dnu9jwjd09goyb.mp3?auth_key=1781414010-fa9nkbb387knq4ak3gnipswxzzz4ik9c-0-36f81d119c840aee8b37a2c005c87b64
4573304,"一堂-里程碑拆书直播","",01:52:25,4,1,1,"一堂 一堂 里程碑 创业 商业思维 五步法 需求 解决方案 商业模式","读书三阶段：兴趣→工具→系统|选书三原则：能力构建/看序/用户评价|五步法：需求/方案/模式/增长/壁垒",02-09 23:38,https://tnoss.itingnao.com/tmp/b1da55e0-ac34-4844-9c38-8986054d85e7.mp3?auth_key=1781414010-0rnhwq5kusxlu2a59rg88b0huwccsekh-0-7abe22be95d362ed2598ac3e8d8e4b98
4568326,"多人-技术方案讨论","",01:07:06,4,1,1,"无锡 厦门 番禺 漳州 安卓 本地数据库 离线模式 内网 客户端 业务逻辑 协议 主板 部署 打包","技术方案：优先解决协议问题，备用改安卓逻辑|设备优化：XY轴定位精度与传送带成本问题|数据规划：小程序老板看板与多语言支持",02-09 16:50,https://tnoss.itingnao.com/tmp/240745_4568326/7spufocfud03xtf9jqakuoeoou8deker.mp3?auth_key=1781414010-hqxnzzsg9pgiabqjst3xhiqxd0pd743m-0-3c4fa032b84151c596f5d295cf290e58
4551539,"医美创业失败复盘","",02:47:05,4,1,1,"成都 火车南站 医美机构 创业失败 直客模式 渠道模式 单元模型 疫情影响 获客成本 客户决策","强项：资金充足、场地优质|短板：行业认知不足、预算失控|亮点：复盘深刻、经验教训丰富",02-08 16:16,https://tnoss.itingnao.com/tmp/240745_4551539/7b19gtsnj6liko7ei7jzzaaqgffavcfj.mp3?auth_key=1781414010-frz6ricitusm8luzctgqaxdmxth25jk4-0-32a7c4b0dc0f9c7ed7353b477ee97eda
4551449,"医美-创业复盘","",07:22,4,1,1,"成都 韩国 私募基金 医美 3000万 复盘 2018年 市场规模 年增长率 渗透率 艾瑞咨询 千亿市场 成都","背景：2018医美市场规模超2000亿，年增长率超25%|决策：因投资标的问题，决定全资自建医美机构|规划：打造高端医美机构，计划连锁复制全国",02-08 16:08,https://tnoss.itingnao.com/tmp/240745_4551449/t2qfin4wl4py2csosmhkmitb6q0n6057.mp3?auth_key=1781414010-st43wpblvpx9sky2zg9hqco33r1q7hzj-0-121612dc2526c714cad93ca4e9d222f0
4539570,"一堂-第十一届创业马拉松启动会","",01:49:50,4,1,1,"北京 深圳 杭州 昆明 一堂 一堂 创业马拉松 AI操作系统 实践高手地图 大航海计划 AI落地拐点 知识库 学分体系 城市实践中心 AI创作大赛","宣布三件大事：马拉松启动、大航海报名、AI计划宣讲|马拉松主题定为AI操作系统，强调体系化与落地|推出新教材、地图、AI工具等系列学习资源",02-07 12:20,https://tnoss.itingnao.com/tmp/240745_4539570/jwiko9kf7ks3oasgjwy7ko99vgdurwoh.mp3?auth_key=1781414010-zrjc5mzwrt6khnb9j532vim3ye0kvvuw-0-19798c434f09e854ef03a611d403ea8d
4538028,"一堂-里程碑思维拆书","",01:49:57,4,1,1,"一堂 里程碑思维 关键假设 一堂五步法 需求验证 解决方案 商业模式 增长飞轮 壁垒 AI用书 Dropbox案例","核心能力：关键假设思维与科学创业方法论|工具方法：拆推评算、单元模型、增长周期|实践案例：Dropbox需求验证与产品内核聚焦",02-07 10:19,https://tnoss.itingnao.com/tmp/240745_4538028/fs70n3rjgw6b5faalvvo9z9apalnqcdw.mp3?auth_key=1781414010-s7cptkj5ro1wk7gk5pqi2p5qshr1yysw-0-c7e6b5f6e0c7e10a29de2f0a6bbd9c1e
4528361,"硬件合作-医药设备沟通","",01:20:26,4,1,1,"广州 湖南 福建漳州 上海 安卓版 服务器程序 CAN总线 485协议 232协议 上位机 工控设备 国产芯片 物联网 医疗医药","合作模式：硬件板块外包，知识产权共有|人员整合：对方3-4名技术人员可转入|风险规避：新公司运营，规避历史问题",02-06 15:29,https://tnoss.itingnao.com/tmp/240745_4528361/i92j5lbwq460w98ulikwmetn4npcpdif.mp3?auth_key=1781414010-e2ztebtk8kyrv5q92gvxuh8a36yfjjn7-0-fcb58c45477f6071e70f6562b5674cae
4498750,"系统部署方案讨论","",01:26:24,4,1,1,"厦门 深圳 绍兴 宁波 湖州 番禺南村万博 聚米科技 聚米设备 私有化部署 服务器部署 数据库迁移 客户端改造 通讯协议 硬件控制指令 技术支持费 定制开发","核心工作：数据库部署与接口地址修改|服务器配置：建议三服务器架构|盈利方向：私有化部署与硬件外包",02-05 09:57,https://tnoss.itingnao.com/tmp/240745_4498750/901naz8inr7jv00rsayhqteud21umvgb.mp3?auth_key=1781414010-xziu398bdjwvgz51vnkzxp37wnked0u1-0-c7431d17369c21570d6d40554b13830d
4491909,"一堂-里程碑书籍共读","",02:16:16,4,1,1,"一堂 一堂 里程碑 科学创业 假设思维 五步法 拆书 共读 AI创业 商业分析 战略决策","书籍定位：创业避坑指南与科学决策工具|共读目标：10天消化书籍内容并实践应用|拆书方法：四种风格结合，强调二次表达价值",02-04 20:04,https://tnoss.itingnao.com/tmp/240745_4491909/dl0lfyhbxjt9diyn8up06okif8qya3k8.mp3?auth_key=1781414010-zu0709zfmq2gm2hvck2a5iez3i0hrh39-0-2b5c79eecc5b2d3b41acfa87a0d5df1e
4480119,"多人-预包装饮品项目沟通","饶军饮料合作",02:10:49,4,1,1,"广东 海南 华东 北方 浙江 上海 湖南 香港 澳门 恒大冰泉 红牛 黑卡咖啡 预包装饮品 渠道销售 动销体系 融资路演 商标授权 成本控制 经销商 市场份额 产品迭代 团队磨合","项目规划：26年目标3-5亿，前期以业绩为主|渠道策略：优先线下，让利经销商促动销|合作探讨：商标授权与股权合作方案",02-04 10:44,https://tnoss.itingnao.com/tmp/b9856113-3b60-4ff5-8346-1ce9b3a32a01.mp3?auth_key=1781414010-s2vssh8xbgr4jk10bdjvdx5xxjnbdtbu-0-ff7382c6467a4d2c99bf2c0aed7f7376
4472179,"AI时代-读书价值分享","",03:30:29,4,1,1,"上海 一堂 AI时代 读书价值 独立顾问 认知外包 脑腐化 海马体 阿尔茨海默症 商业模式 用户分析 产品定位","AI时代读书价值更迫切|读书提升认知与赚钱能力|读书方法：多本同读、碎片阅读",02-03 20:10,https://tnoss.itingnao.com/tmp/240745_4472179/hycjwfhngamh5y801k3q3kv1ynj37qtx.mp3?auth_key=1781414010-t75subyd81f4mfijnr6f89eqpjqg83lf-0-40cea96ea38990489ec9b28bf66f7b3d
4466051,"多人-医药设备项目沟通","",01:54:48,4,1,1,"厦门 广州 深圳 上海 山东 香港 加拿大 燕喜堂 药师帮 京东 美团 海信 金蝶云 医药设备 厦门案例 运营模型 成本控制 连锁药店 AI 供应链 硬件研发 订单量 商业模式","核心卡点：成本高、运营重、多方协同难|突破方向：厦门案例验证、标准化运营、AI降本|生存策略：压缩成本、聚焦订单、验证商业模式",02-03 15:09,https://tnoss.itingnao.com/tmp/240745_4466051/otth9qbff6bbtrtqzjcydh8vnq1q4os2.mp3?auth_key=1781414010-05wckef8pyl2smp4mh0go0ffyrto4pun-0-2e6ed5ef8b0de38769d6c5f700702ccf
4460180,"2026-02-03 10:49 录音","",02:43,90,,3,"","",02-03 10:49,https://tnoss.itingnao.com/tmp/240745_4460180/8ygzyh035ty6w1aegeqqhvhrab414nu0.mp3?auth_key=1781414010-tzpmch9gz00a5ym5r08y0wbdynt7y52d-0-85d3a515e7f2d384d93c86e279f6db1d
4451859,"AI大航海-书籍共创会议","",01:41:58,4,1,1,"一堂 AI大航海 书籍共创 王欢 花总 李海峰 联合作者 SOP 私域 Open Cloud 技能封装","书籍定位：实用场景+方法论，面向新手与专业用户|招募模式：5000/10000元两档，提供署名、课程等权益|核心价值：IP背书、私域构建、投资回报机会",02-02 20:27,https://tnoss.itingnao.com/tmp/240745_4451859/osmx09e9gju85vm4zr08lrb7397bpniq.mp3?auth_key=1781414010-mqgst3i4o50xxv700bon8gd88s4a6rlo-0-d4e728bc3e39b111ca1b620796809c88
4431344,"一堂-AI方法论实践课","",03:26:12,4,1,1,"深圳 一堂 一堂 AI 生成式AI Muse模型 双三角模型 TCPR 刻意练习 五步法 上下文工程 智能体","AI认知：生成式AI与旧AI融合自洽|基本功：刻意练习补齐AI专业能力|体系应用：方法论与AI丝滑协作落地",02-01 21:03,https://tnoss.itingnao.com/tmp/240745_4431344/747z4jjzp9alht9nk77ojjkisro2du50.mp3?auth_key=1781414010-6z9amcmdygrfhn6nxfsialdca92c8omv-0-9d6a5feac478f1199a0037fb17b987b7
4410138,"一堂-需求评估方法论","",03:28:23,4,1,1,"一堂 需求评估 拆推评算 一堂五步法 普遍性 频次 刚性 多选项评估 对比分析 需求维度 贝叶斯定律","核心方法：拆推评算四步工具|评估维度：普遍性、频次、刚性三角模型|实操关键：多选项对比与客观验证",01-30 21:02,https://tnoss.itingnao.com/tmp/240745_4410138/kktvkapiwe7h0ox3nvr70qqzwdbjyy97.mp3?auth_key=1781414010-g4pb9z6ydeb5b42p1i692wz3nfz51w2g-0-9a1a628ac02b319244c6f4c0a51ef8a5
4399177,"多人-产品成本与渠道会议","",58:42,4,1,1,"广州 广西 甘肃 中山 产品成本 渠道拓展 终端客户 经销商 定价策略 新品开发 包装设计 市场导入 成本核算 供应链管理","成本问题：价格高影响市场开拓|渠道方向：终端与经销双轨推进|产品策略：先试产马蹄产品测试市场",01-30 11:28,https://tnoss.itingnao.com/tmp/240745_4399177/rruev2rf7a4zj09agoko7xi9icml9wir.mp3?auth_key=1781414010-mtfzgvpg7yxj6jtafb7wmo6d006fwom4-0-673a3667913c5a9f9b6088d69d460a65
4390298,"一堂-AI大航海项目复盘","",01:58:40,4,1,1,"上海 上海懒人理财 一堂 AI大航海 YAI MPP MVP 多智能体 量化智能体 基金智能体 股票智能体 投研智能体","YAI计划：三合一计划上半年推进，需先锋官参与|懒人理财团队：多智能体架构，人机协同实践|数据准确性：静态动态分离，代码节点审计保障",01-29 20:48,https://tnoss.itingnao.com/tmp/240745_4390298/4ai9sck5uri7prgj1nr2sk79eeun191g.mp3?auth_key=1781414010-44xhj0eb1q8fsnme9wpnkf0pi6wsxhwh-0-e3ebd3ce7a7ce3127eba8b45995e4a75
4386557,"创业经验分享会","",01:57:40,4,1,1,"北京 上海 乌鲁木齐 望京 北苑 十里河 民生投资有限公司 创业故事 社区团购 手抓饭连锁 互联网创业 MVT O2O GMV LTV CAC 一堂五步法","失败原因：缺乏全局预判、成本失控、盲目扩张|关键认知：科学创业、假设驱动、单元模型|经验教训：重视用户调研、控制成本、阶段聚焦",01-29 16:59,https://tnoss.itingnao.com/tmp/240745_4386557/awyekd3e0r08loogivsopq5d5q0svp1x.mp3?auth_key=1781414010-blhj7ohtkh6dv3tuqh6b178xd75d5b8j-0-85762cd4618bf50a4f497ee003ed57d7
4376859,"陆医生-设备合作沟通会","",02:36:02,4,1,1,"厦门 长春 集美 海湖 陆医生 陆医生 设备合作 服务器迁移 成本分摊 尾款支付 集美店 长春店 运营模式","核心分歧：服务器迁移30万成本分摊方案未达成一致|当前进展：确认设备尾款支付及集美店费用处理|后续计划：暂缓长期合作方案，优先解决眼前问题",01-29 11:43,https://tnoss.itingnao.com/tmp/240745_4376859/c82amx2fo9u05ilvfs0k61gptga4klf5.mp3?auth_key=1781414010-rb935dt9y3k0iz9b6xd5okvq51atwdj7-0-be347f4a178db4fe088a70dd7c0980d7
4373810,"多人-项目合作沟通","",01:17:33,4,1,1,"广州 山东 河北 厦门 上海 长春 漳州 聚米科技 设备成本 解决方案 商业模式 市场天花板 快速迭代 私有化部署 知识产权 交付周期 股东决策 风控","成本控制：设备硬成本5-6万，目标控制10万内|市场分析：从存量转向增量市场，天花板高|合作模式：探讨私有化部署及利润覆盖方案",01-29 10:10,https://tnoss.itingnao.com/tmp/240745_4373810/ftypmcqyxubp76dd4u630df7fii0ot82.mp3?auth_key=1781414010-vz4gfhgoluq40a8mxcx753ung4dov91i-0-31bf271e01d25c80aa4b9c491ebf58b4
4364641,"一堂-创业案例分享会","",02:11:07,4,1,1,"沈阳 哈尔滨 西安 北京 上海 广州 深圳 武汉 联想 中国移动 银联 工行 苏宁 一堂 创业案例 幼教行业 校车软件 门店收银 单元模型 需求验证 低成本试错 创业失败 复盘","张耀军：幼教监控项目失败教训|吴超：校车出行平台七年探索|杜明芮：门店收银系统复盘",01-28 18:01,https://tnoss.itingnao.com/tmp/240745_4364641/yptmv26xe594kaxr1bioob4kboahu5zd.mp3?auth_key=1781414010-w760wsfloq9h98kvn3g66nqgdmnmwhg0-0-19d1aa251679a063179b02ba6843aa64
4362442,"初三-寒假学习规划会议","",19:38,4,1,1,"寒假计划 中考 体育中考 一轮复习 一模 时间节点 成绩复盘 考试焦虑 心理健康 手机管理","关键节点：四月体育中考、一模|学生问题：时间利用差、偏科、焦虑|复习计划：三轮复习，分层突破",01-28 16:28,https://tnoss.itingnao.com/tmp/240745_4362442/lumt61i5vq2pgxyi1u564aej6wa4as9i.mp3?auth_key=1781414010-9le0sz18y52dalaklfhzmqf54fnydh7m-0-f4b565b4580449d44829eb02af297955
4360030,"家长-中考政策沟通会","",58:50,4,1,1,"上海市 浙江省 广东省 广州市 南京 浦东县 金华 四川省 中考 录取数 居住证 公办 民办 招生简章 体育考试 学籍 志愿填报 录取分数线","关键信息：中考报名时间、录取指标政策|注意事项：居住证有效期、体育考试准备|建议：关注孩子心理变化、及时沟通",01-28 15:19,https://tnoss.itingnao.com/tmp/833c021b-395c-4ad0-b6d4-5b84641fb72b.mp3?auth_key=1781414010-vwrekpx4lwajzky60km0uwjksdemh6hv-0-3f0fa614501a5f025373d042bfc46de7
4344398,"渠道与零售管理分享","",03:06:10,4,1,1,"北京 上海 日本 美国 山姆 Costco 沃尔玛 ZARA 优衣库 盒马 胖东来 拼多多 小红书 抖音电商 天猫 名创优品 蜜雪冰城 简爱 关夏 泡泡玛特 周少卿 渠道 零售商 分销网络 多渠道分销 用户需求 体验式零售 自有品牌 价格形象 山姆 Costco","渠道本质：价值网络与中间商重要性|零售新趋势：体验与目的地商业|价格策略：形象认知与沟通技巧",01-27 20:11,https://tnoss.itingnao.com/tmp/240745_4344398/2p4er42dmav3b9ousfx81kapj184vu6p.mp3?auth_key=1781414010-dunza1i6rps0txh76ssypllyeegbyev8-0-344326a032741a6c48b294a547801e48
4335322,"一堂-创业失败案例分享","",04:03:06,4,1,1,"一堂 创业 失败案例 复盘 徐瑞瑶 乔俊杰 阿曼达 严颖奇 徐建","徐瑞瑶：稀土永磁创业烧600万|乔俊杰：服装折扣店损失5000万|阿曼达：电影票务项目亏8亿",01-27 14:09,https://tnoss.itingnao.com/tmp/240745_4335322/tv2452hlq8cddqqh9as1djvhhxy950g7.mp3?auth_key=1781414010-cfk18vovyfr213d4l0h8zsqhizlrzguk-0-f9a29cfb2da489a4091f25f8977cb88b
4322019,"耿一馨-一堂融资培训课","",45:43,4,1,1,"一堂 融资 BP FA 一句话介绍 安利文 开卷考试 转化率 投资人 融资材料 融资加速计划","融资是开卷考试，需理解考题与考场|四阶段时间窗口对应不同融资材料|一句话介绍撰写方法：修饰词+核心词",01-26 20:49,https://tnoss.itingnao.com/tmp/240745_4322019/tevoc33zd2wkuavrx8m9og7s16x4pmes.mp3?auth_key=1781414010-tr6sxsqu9fht7izskb0e8rwdh4czup48-0-cbf7ae39d9bcd05ff534e860d2147e8a
